schemaVersion,recordType,source.name,source.url,content.startupName,content.productName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/federacy,Federacy,Federacy,FREEMIUM,2026-06-24T05:49:01.529426Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/revenuecat,RevenueCat,RevenueCat,PAID,2026-06-24T05:49:01.529676Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openwrench,OpenWrench,OpenWrench,ENTERPRISE,2026-06-24T05:49:01.529935Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/activeloop,Activeloop,Activeloop,FREEMIUM,2026-06-24T05:49:01.530190Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/titan,Titan,Titan,FREEMIUM,2026-06-24T05:49:01.530436Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/data-driven-bioscience,Data Driven Bioscience,Data Driven Bioscience,FREEMIUM,2026-06-24T05:49:01.530702Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inscribe,Inscribe,Inscribe,FREEMIUM,2026-06-24T05:49:01.530955Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jitx,JITX,JITX,FREEMIUM,2026-06-24T05:49:01.531207Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/apprentice-health,Apprentice Health,Apprentice Health,FREEMIUM,2026-06-24T05:49:01.531516Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/college-pulse,College Pulse,College Pulse,FREEMIUM,2026-06-24T05:49:01.531779Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openphone,Quo fka OpenPhone,Quo (fka OpenPhone),FREEMIUM,2026-06-24T05:49:01.532054Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/askmyclass-now-soundkins,AskMyClass now Soundkins,"AskMyClass, now Soundkins",FREEMIUM,2026-06-24T05:49:01.532451Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rebellyous-foods,Rebellyous Foods,Rebellyous Foods,FREEMIUM,2026-06-24T05:49:01.532741Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/the-good-food-institute,The Good Food Institute,The Good Food Institute,FREEMIUM,2026-06-24T05:49:01.533039Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hepatx,Hepatx,Hepatx,FREEMIUM,2026-06-24T05:49:01.533280Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/clear-gene,Clear Gene,Clear Gene,FREEMIUM,2026-06-24T05:49:01.533536Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/paladin,Paladin,Paladin,FREEMIUM,2026-06-24T05:49:01.533777Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/meru-health,Meru Health,Meru Health,FREEMIUM,2026-06-24T05:49:01.534039Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vimcal,Vimcal,Vimcal,FREEMIUM,2026-06-24T05:49:01.534278Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/embeddables,Embeddables,Embeddables,FREEMIUM,2026-06-24T05:49:01.534520Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/64x-bio,64x Bio,64x Bio,FREEMIUM,2026-06-24T05:49:01.534780Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anima-app,Anima App,Anima App,FREEMIUM,2026-06-24T05:49:01.535065Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pocket-worlds,Pocket Worlds,Pocket Worlds,FREEMIUM,2026-06-24T05:49:01.535321Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tall-poppy,Tall Poppy,Tall Poppy,FREEMIUM,2026-06-24T05:49:01.535573Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/easol,Easol,Easol,FREEMIUM,2026-06-24T05:49:01.535817Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/corvus-robotics,Corvus Robotics,Corvus Robotics,FREEMIUM,2026-06-24T05:49:01.536075Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/duffel,Duffel,Duffel,FREEMIUM,2026-06-24T05:49:01.536314Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quickchat-ai,Quickchat AI,Quickchat AI,FREEMIUM,2026-06-24T05:49:01.536568Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ubits,UBITS,UBITS,FREEMIUM,2026-06-24T05:49:01.536806Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ajaib,Ajaib,Ajaib,FREEMIUM,2026-06-24T05:49:01.537049Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dreamcraft-entertainment-inc,DreamCraft Entertainment,"DreamCraft Entertainment,",FREEMIUM,2026-06-24T05:49:01.537309Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cb-therapeutics,CB Therapeutics,CB Therapeutics,FREEMIUM,2026-06-24T05:49:01.537560Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pine-park-health,Pine Park Health,Pine Park Health,FREEMIUM,2026-06-24T05:49:01.537826Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cytera-cellworks,Mytos,Mytos,FREEMIUM,2026-06-24T05:49:01.538077Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bluecargo,BlueCargo,BlueCargo,FREEMIUM,2026-06-24T05:49:01.538328Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alpha-vantage,Alpha Vantage,Alpha Vantage,FREEMIUM,2026-06-24T05:49:01.538581Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mentalhappy,MentalHappy,MentalHappy,FREEMIUM,2026-06-24T05:49:01.538823Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/papa,Papa,Papa,FREEMIUM,2026-06-24T05:49:01.539069Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/canary-technologies,Canary Technologies,Canary Technologies,FREEMIUM,2026-06-24T05:49:01.539335Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prodigal,Prodigal,Prodigal,FREEMIUM,2026-06-24T05:49:01.539603Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/calii,Calii,Calii,FREEMIUM,2026-06-24T05:49:01.539884Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tenderd,TENDERD,TENDERD,FREEMIUM,2026-06-24T05:49:01.540220Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/names-and-faces,Names Faces,Names & Faces,FREEMIUM,2026-06-24T05:49:01.540508Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fintual,Fintual,Fintual,FREEMIUM,2026-06-24T05:49:01.540753Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bot-md,Bot MD,Bot MD,FREEMIUM,2026-06-24T05:49:01.541008Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ziffyhomes,ZiffyHomes,ZiffyHomes,FREEMIUM,2026-06-24T05:49:01.541263Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nestor,Nestor,Nestor,FREEMIUM,2026-06-24T05:49:01.541531Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eden-2,Eden,Eden,FREEMIUM,2026-06-24T05:49:01.541783Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skydropx,SkydropX,SkydropX,FREEMIUM,2026-06-24T05:49:01.542058Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/four-growers,Four Growers,Four Growers,FREEMIUM,2026-06-24T05:49:01.542642Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/brainhi,BrainHi,BrainHi,FREEMIUM,2026-06-24T05:49:01.542908Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/khatabook,Khatabook,Khatabook,FREEMIUM,2026-06-24T05:49:01.543153Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/helicarrier-prev-buycoins,Helicarrier prev Buycoins,Helicarrier (prev Buycoins),FREEMIUM,2026-06-24T05:49:01.543424Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cowrywise,Cowrywise,Cowrywise,FREEMIUM,2026-06-24T05:49:01.543677Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mutiny,Mutiny,Mutiny,FREEMIUM,2026-06-24T05:49:01.543931Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/synkrino-biotherapeutics,Synkrino Biotherapeutics,Synkrino Biotherapeutics,FREEMIUM,2026-06-24T05:49:01.544205Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/leena-ai,Leena AI,Leena AI,FREEMIUM,2026-06-24T05:49:01.544601Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/anniecannons,AnnieCannons,AnnieCannons,FREEMIUM,2026-06-24T05:49:01.544858Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/juzibot,JuziBot,JuziBot,FREEMIUM,2026-06-24T05:49:01.545108Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mark-cuban-cost-plus-drug-company-pbc,Mark Cuban Cost Plus Drug Company PBC,"Mark Cuban Cost Plus Drug Company, PBC",FREEMIUM,2026-06-24T05:49:01.545415Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/oxygen,Oxygen,Oxygen,FREEMIUM,2026-06-24T05:49:01.545654Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spate,SPATE,SPATE,FREEMIUM,2026-06-24T05:49:01.545892Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/enveritas,Enveritas,Enveritas,FREEMIUM,2026-06-24T05:49:01.546167Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lemonbox,LemonBox,LemonBox,PAID,2026-06-24T05:49:01.546445Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ilabservice,iLabService,iLabService,FREEMIUM,2026-06-24T05:49:01.546688Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rejuvenation-technologies-inc,Rejuvenation Technologies,Rejuvenation Technologies,FREEMIUM,2026-06-24T05:49:01.546948Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/circumvent,Circumvent,Circumvent,FREEMIUM,2026-06-24T05:49:01.547188Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/culdesac,Culdesac,Culdesac,FREEMIUM,2026-06-24T05:49:01.547430Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/okcredit,OkCredit,OkCredit,FREEMIUM,2026-06-24T05:49:01.547680Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aesthetic,Aesthetic,Aesthetic,FREEMIUM,2026-06-24T05:49:01.547924Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kunduz,Kunduz,Kunduz,FREEMIUM,2026-06-24T05:49:01.548173Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wave,Wave,Wave,FREEMIUM,2026-06-24T05:49:01.548411Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/overview,Overview,Overview,FREEMIUM,2026-06-24T05:49:01.548659Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/taobotics,Taobotics,Taobotics,FREEMIUM,2026-06-24T05:49:01.548895Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trexo-robotics,Trexo Robotics,Trexo Robotics,FREEMIUM,2026-06-24T05:49:01.549149Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flockjay,Flockjay,Flockjay,FREEMIUM,2026-06-24T05:49:01.549390Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/intelline,Intelline,Intelline,FREEMIUM,2026-06-24T05:49:01.549633Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/parker,Parker,Parker,FREEMIUM,2026-06-24T05:49:01.549873Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/encarte,Canopy was Encarte,Canopy (was Encarte),FREEMIUM,2026-06-24T05:49:01.550140Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/the-juggernaut,The Juggernaut,The Juggernaut,PAID,2026-06-24T05:49:01.550392Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/positive,Positive,Positive,FREEMIUM,2026-06-24T05:49:01.550630Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/allsome-fulfillment,AllSome Fulfillment,AllSome Fulfillment,FREEMIUM,2026-06-24T05:49:01.550883Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/keeper-2,Keeper,Keeper,FREEMIUM,2026-06-24T05:49:01.551128Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kalshi,Kalshi,Kalshi,FREEMIUM,2026-06-24T05:49:01.551377Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bottomless,Bottomless,Bottomless,FREEMIUM,2026-06-24T05:49:01.551616Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ultralight,Ultralight,Ultralight,FREEMIUM,2026-06-24T05:49:01.551859Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/centaur,Centaur,Centaur,FREEMIUM,2026-06-24T05:49:01.552131Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spire-law,Spire Law,Spire Law,FREEMIUM,2026-06-24T05:49:01.552390Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sunsama,Sunsama,Sunsama,FREEMIUM,2026-06-24T05:49:01.552634Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/convictional,Convictional,Convictional,FREEMIUM,2026-06-24T05:49:01.552888Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sorting-robotics,Sorting Robotics,Sorting Robotics,FREEMIUM,2026-06-24T05:49:01.553195Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dyneti-technologies,Dyneti Technologies,Dyneti Technologies,FREEMIUM,2026-06-24T05:49:01.553482Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nettrons,SciTok,SciTok,FREEMIUM,2026-06-24T05:49:01.553727Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nebullam-dba-clayton-farms,Nebullam DBA Clayton Farms,Nebullam (DBA Clayton Farms),FREEMIUM,2026-06-24T05:49:01.554038Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/postscript,Postscript,Postscript,FREEMIUM,2026-06-24T05:49:01.554283Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flower-co,FLOWER,FLOWER,FREEMIUM,2026-06-24T05:49:01.554521Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/brainkey,BrainKey,BrainKey,FREEMIUM,2026-06-24T05:49:01.554758Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/medcrypt,MedCrypt,MedCrypt,FREEMIUM,2026-06-24T05:49:01.555019Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/leah-labs,LEAH Labs,LEAH Labs,FREEMIUM,2026-06-24T05:49:01.555278Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/windwalk,Windwalk,Windwalk,FREEMIUM,2026-06-24T05:49:01.555516Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/middesk,Middesk,Middesk,FREEMIUM,2026-06-24T05:49:01.555760Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/golinks,GoLinks,GoLinks,FREEMIUM,2026-06-24T05:49:01.556006Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tailornova-couturme,TailornovaCouturme,Tailornova/Couturme,FREEMIUM,2026-06-24T05:49:01.556248Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/thrive-agric,Thrive Agric,Thrive Agric,FREEMIUM,2026-06-24T05:49:01.556499Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/community-phone-company,Community Phone Company,Community Phone Company,FREEMIUM,2026-06-24T05:49:01.556766Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/weathercheck,WeatherCheck,WeatherCheck,FREEMIUM,2026-06-24T05:49:01.557017Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sapling-ai,Saplingai,Sapling.ai,FREEMIUM,2026-06-24T05:49:01.557259Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nabis,Nabis,Nabis,FREEMIUM,2026-06-24T05:49:01.557496Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/avo,Avo,Avo,FREEMIUM,2026-06-24T05:49:01.557743Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/demodesk,Demodesk,Demodesk,FREEMIUM,2026-06-24T05:49:01.558005Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ai-insurance,AI Insurance,AI Insurance,FREEMIUM,2026-06-24T05:49:01.558265Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/swadesh,Swadesh,Swadesh,FREEMIUM,2026-06-24T05:49:01.558603Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/switchboard,Switchboard,Switchboard,FREEMIUM,2026-06-24T05:49:01.558966Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bensen,Bensen,Bensen,FREEMIUM,2026-06-24T05:49:01.559230Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/okteto,Okteto,Okteto,FREEMIUM,2026-06-24T05:49:01.559480Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ashby,Ashby,Ashby,FREEMIUM,2026-06-24T05:49:01.559733Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/probably-genetic,Probably Genetic,Probably Genetic,FREEMIUM,2026-06-24T05:49:01.559994Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/supernova,Supernova,Supernova,FREEMIUM,2026-06-24T05:49:01.560276Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/termius,Termius,Termius,FREEMIUM,2026-06-24T05:49:01.560543Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/superorder,Superorder,Superorder,FREEMIUM,2026-06-24T05:49:01.560788Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bunkerhill-health,Bunkerhill Health,Bunkerhill Health,FREEMIUM,2026-06-24T05:49:01.561085Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/handle-com,Handlecom,Handle.com,FREEMIUM,2026-06-24T05:49:01.561458Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/excepgen,Excepgen,Excepgen,FREEMIUM,2026-06-24T05:49:01.562036Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mobot,Mobot,Mobot,FREEMIUM,2026-06-24T05:49:01.562318Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/intact-therapeutics,Intact Therapeutics,Intact Therapeutics,FREEMIUM,2026-06-24T05:49:01.562692Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/landed-2,Landed,Landed,FREEMIUM,2026-06-24T05:49:01.563037Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/autodial-prev-qwest,Autodial prev Qwest,Autodial prev Qwest,FREEMIUM,2026-06-24T05:49:01.563317Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pyxai,Pyxai,Pyxai,FREEMIUM,2026-06-24T05:49:01.563586Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deel,Deel,Deel,FREEMIUM,2026-06-24T05:49:01.563914Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/axel-travel,Axel Travel,Axel Travel,FREEMIUM,2026-06-24T05:49:01.564242Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/doppler,Doppler,Doppler,FREEMIUM,2026-06-24T05:49:01.564519Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ravn,Ravn,Ravn,FREEMIUM,2026-06-24T05:49:01.564806Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/caribou,Caribou,Caribou,FREEMIUM,2026-06-24T05:49:01.565196Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wren,Wren,Wren,FREEMIUM,2026-06-24T05:49:01.565494Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/instapath-inc,Instapath,Instapath,FREEMIUM,2026-06-24T05:49:01.565743Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aura-vision,Aura Vision,Aura Vision,FREEMIUM,2026-06-24T05:49:01.565997Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wanderlog,Wanderlog,Wanderlog,FREEMIUM,2026-06-24T05:49:01.566235Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/valo,Valo,Valo,FREEMIUM,2026-06-24T05:49:01.566473Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jetpack-aviation,JetPack Aviation,JetPack Aviation,FREEMIUM,2026-06-24T05:49:01.566734Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/volta-labs-inc,Volta Labs,"Volta Labs,",FREEMIUM,2026-06-24T05:49:01.567093Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/reelables,Reelables,Reelables,FREEMIUM,2026-06-24T05:49:01.567369Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/heart-aerospace,Heart Aerospace,Heart Aerospace,FREEMIUM,2026-06-24T05:49:01.567652Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/superb-ai,Superb AI,Superb AI,FREEMIUM,2026-06-24T05:49:01.568144Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dagger,Dagger,Dagger,FREEMIUM,2026-06-24T05:49:01.568453Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/our-world-in-data,Our World in Data,Our World in Data,FREE,2026-06-24T05:49:01.568848Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upsolve,Upsolve,Upsolve,FREEMIUM,2026-06-24T05:49:01.569108Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/maple-materials,Maple Materials,Maple Materials,FREEMIUM,2026-06-24T05:49:01.569385Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alpaca,Alpaca,Alpaca,FREE,2026-06-24T05:49:01.569640Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/xgenomes,XGenomes,XGenomes,FREEMIUM,2026-06-24T05:49:01.569894Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dover,Dover,Dover,FREEMIUM,2026-06-24T05:49:01.570149Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ampup,AmpUp,AmpUp,FREEMIUM,2026-06-24T05:49:01.570390Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/skill-lync,Skill-lync,Skill-lync,FREEMIUM,2026-06-24T05:49:01.570632Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mudrex,Mudrex,Mudrex,FREEMIUM,2026-06-24T05:49:01.570882Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nala,NALA,NALA,FREEMIUM,2026-06-24T05:49:01.571121Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/nowports,Nowports,Nowports,FREEMIUM,2026-06-24T05:49:01.571368Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zippi,Zippi,Zippi,FREEMIUM,2026-06-24T05:49:01.571609Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/acciojob,AccioJob,AccioJob,FREEMIUM,2026-06-24T05:49:01.572151Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/beacons,Beacons,Beacons,FREEMIUM,2026-06-24T05:49:01.572409Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/edyst,Edyst,Edyst,FREEMIUM,2026-06-24T05:49:01.572662Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/keynua,Keynua,Keynua,FREEMIUM,2026-06-24T05:49:01.572923Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/exly,Exly,Exly,FREEMIUM,2026-06-24T05:49:01.573163Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/credpal,CredPal,CredPal,FREEMIUM,2026-06-24T05:49:01.573408Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spring-in-africa,Spring in Africa,Spring in Africa,FREEMIUM,2026-06-24T05:49:01.573676Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/bentocart,Bentocart,Bentocart,FREEMIUM,2026-06-24T05:49:01.574256Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/emi-labs,Emi Labs,Emi Labs,FREEMIUM,2026-06-24T05:49:01.574536Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lezzoo,Lezzoo,Lezzoo,FREEMIUM,2026-06-24T05:49:01.574785Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/glide,Glide,Glide,FREEMIUM,2026-06-24T05:49:01.575035Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cityfurnish,Cityfurnish,Cityfurnish,PAID,2026-06-24T05:49:01.575300Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pulse-active-stations-network,Pulse Active Stations Network,Pulse Active Stations Network,FREEMIUM,2026-06-24T05:49:01.575604Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pronto,Pronto,Pronto,PAID,2026-06-24T05:49:01.575883Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cuanto,Cuanto,Cuanto,FREEMIUM,2026-06-24T05:49:01.576146Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rune,Rune,Rune,FREEMIUM,2026-06-24T05:49:01.576446Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dockup,Dockup,Dockup,FREEMIUM,2026-06-24T05:49:01.576689Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mars-auto,Mars Auto,Mars Auto,FREEMIUM,2026-06-24T05:49:01.576960Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/votingworks,VotingWorks,VotingWorks,FREE,2026-06-24T05:49:01.577219Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/globe,Globe,Globe,FREEMIUM,2026-06-24T05:49:01.577491Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inito,Inito,Inito,FREEMIUM,2026-06-24T05:49:01.577753Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/latchel,Latchel,Latchel,FREEMIUM,2026-06-24T05:49:01.578014Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/verto,Verto,Verto,FREEMIUM,2026-06-24T05:49:01.578288Z
